Level: State and Local,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unit:Total (thousands), Nominal,,,,,,,,,,,,,,,,,,,,,,,,,,
State,Year,(R05) Total Taxes,(R06) Property Tax (T01),(R07) NonProperty Taxes,(R08) Tot Sales & Gr Rec Tax,(R09) Total Gen Sales Tax (T09),(R10) Total Select Sales Tax,(R11) Alcoholic Beverage Tax (T10),(R12) Amusement Tax (T11),(R13) Insurance Premium Tax (T12),(R14) Motor Fuels Tax (T13),(R15) Parimutuels Tax (T14),(R16) Public Utility Tax (T15),(R17) Tobacco Tax (T16),(R18) Other Select Sales Tax (T19),(R19) Total License Taxes,(R20) Alcoholic Beverage Lic (T20),(R21) Corporation License (T22),(R22) Motor Veh & Oper Lic,(R23) Motor Vehicle License (T24),(R24) Motor Veh Oper License (T25),(R25) Other License Taxes,(R26) Total Income Taxes,(R27) Individual Income Tax (T40),(R28) Corp Net Income Tax (T41),(R29) Death and Gift Tax (T50),(R30) Taxes NEC
Ohio,1996,"$27,961,467 ","$7,966,803 ","$19,994,664 ","$8,621,230 ","$5,923,779 ","$2,697,451 ","$79,178 ",$0 ,"$337,539 ","$1,201,612 ","$12,002 ","$683,801 ","$297,884 ","$85,435 ","$1,301,121 ","$24,990 ","$372,387 ","$626,394 ","$591,822 ","$34,572 ","$277,350 ","$9,644,006 ","$8,836,571 ","$807,435 ","$89,951 ","$338,356 "
Ohio,1997,"$29,101,587 ","$8,393,212 ","$20,708,375 ","$9,104,864 ","$6,173,165 ","$2,931,699 ","$80,113 ",$0 ,"$346,355 ","$1,374,989 ","$15,379 ","$715,020 ","$298,419 ","$101,424 ","$1,447,287 ","$27,027 ","$481,155 ","$683,915 ","$649,358 ","$34,557 ","$255,190 ","$9,700,785 ","$8,963,422 ","$737,363 ","$101,975 ","$353,464 "
Ohio,1998,"$30,826,556 ","$8,740,274 ","$22,086,282 ","$9,465,043 ","$6,563,264 ","$2,901,779 ","$91,003 ",$0 ,"$350,881 ","$1,334,559 ","$15,782 ","$710,460 ","$302,169 ","$96,925 ","$1,550,944 ","$24,707 ","$512,211 ","$709,902 ","$674,043 ","$35,859 ","$304,124 ","$10,623,433 ","$9,857,550 ","$765,883 ","$114,789 ","$332,073 "
Ohio,1999,"$32,301,429 ","$9,334,354 ","$22,967,075 ","$9,935,930 ","$7,001,945 ","$2,933,985 ","$93,169 ",$0 ,"$356,862 ","$1,377,973 ","$16,529 ","$696,459 ","$298,100 ","$94,893 ","$1,478,739 ","$24,511 ","$394,448 ","$724,616 ","$685,401 ","$39,215 ","$335,164 ","$11,039,955 ","$10,288,388 ","$751,567 ","$141,456 ","$370,995 "
Ohio,2000,"$34,238,674 ","$9,544,118 ","$24,694,556 ","$10,352,762 ","$7,431,610 ","$2,921,152 ","$94,195 ",$0 ,"$358,611 ","$1,413,841 ","$16,582 ","$645,351 ","$295,184 ","$97,388 ","$1,665,683 ","$24,658 ","$353,002 ","$753,104 ","$714,489 ","$38,615 ","$534,919 ","$12,081,939 ","$11,451,332 ","$630,607 ","$155,103 ","$439,069 "
Ohio,2002,"$36,165,190 ","$10,643,420 ","$25,521,770 ","$10,765,580 ","$7,686,517 ","$3,079,063 ","$95,738 ",$0 ,"$365,734 ","$1,375,752 ","$17,411 ","$826,756 ","$285,760 ","$111,912 ","$1,662,103 ","$24,489 ","$264,484 ","$760,440 ","$717,998 ","$42,442 ","$612,690 ","$12,554,717 ","$11,793,667 ","$761,050 ","$116,259 ","$423,111 "
Ohio,2004,"$39,161,590 ","$11,232,828 ","$27,928,762 ","$12,318,284 ","$9,257,515 ","$3,060,769 ","$99,132 ",$0 ,"$423,078 ","$1,548,280 ","$15,918 ","$294,888 ","$561,910 ","$117,563 ","$1,906,898 ","$29,843 ","$297,031 ","$874,072 ","$806,568 ","$67,504 ","$705,952 ","$13,243,974 ","$12,183,380 ","$1,060,594 ","$64,242 ","$395,364 "
Ohio,2005,"$41,719,298 ","$11,973,977 ","$29,745,321 ","$12,743,182 ","$9,649,733 ","$3,093,449 ","$100,535 ","$8,456 ","$440,475 ","$1,674,624 ","$14,603 ","$172,861 ","$583,394 ","$98,501 ","$2,327,905 ","$34,426 ","$418,324 ","$921,013 ","$837,581 ","$83,432 ","$954,142 ","$14,425,077 ","$13,079,167 ","$1,345,910 ","$100,363 ","$148,794 "
Ohio,2006,"$44,135,129 ","$12,615,471 ","$31,519,658 ","$14,059,330 ","$9,141,258 ","$4,918,072 ","$102,784 ","$10,193 ","$440,014 ","$1,812,010 ","$12,868 ","$1,077,787 ","$1,088,150 ","$374,266 ","$2,296,590 ","$39,831 ","$327,109 ","$1,048,841 ","$966,582 ","$82,259 ","$880,809 ","$14,671,057 ","$13,529,560 ","$1,141,497 ","$347,515 ","$145,166 "
Ohio,2007,"$45,635,340 ","$13,310,918 ","$32,324,422 ","$14,315,897 ","$9,411,854 ","$4,904,043 ","$102,491 ","$8,823 ","$447,603 ","$1,719,809 ","$12,317 ","$1,127,068 ","$990,119 ","$495,813 ","$2,726,288 ","$42,478 ","$648,584 ","$1,055,579 ","$973,101 ","$82,478 ","$979,647 ","$14,967,681 ","$13,760,160 ","$1,207,521 ","$183,270 ","$131,286 "
Ohio,2008,"$46,483,151 ","$13,509,312 ","$32,973,839 ","$14,630,035 ","$9,545,785 ","$5,084,250 ","$102,799 ","$8,590 ","$443,861 ","$1,842,595 ","$10,922 ","$1,161,471 ","$967,105 ","$546,907 ","$3,066,516 ","$41,374 ","$1,016,170 ","$1,038,703 ","$959,081 ","$79,622 ","$970,269 ","$14,944,204 ","$14,083,387 ","$860,817 ","$209,623 ","$123,461 "
Ohio,2009,"$44,117,908 ","$13,107,612 ","$31,010,296 ","$14,057,717 ","$9,011,114 ","$5,046,603 ","$104,041 ","$9,042 ","$425,089 ","$1,726,742 ","$9,576 ","$1,194,198 ","$947,081 ","$630,834 ","$3,225,191 ","$35,381 ","$1,222,426 ","$989,406 ","$909,190 ","$80,216 ","$977,978 ","$13,376,098 ","$12,732,861 ","$643,237 ","$214,234 ","$137,056 "
Ohio,2010,"$43,624,717 ","$13,090,588 ","$30,534,129 ","$14,139,959 ","$8,940,827 ","$5,199,132 ","$104,241 ","$9,522 ","$432,925 ","$1,727,242 ","$8,400 ","$1,166,242 ","$908,234 ","$842,326 ","$3,569,556 ","$40,964 ","$1,387,449 ","$1,006,769 ","$917,313 ","$89,456 ","$1,134,374 ","$12,456,870 ","$12,209,824 ","$247,046 ","$238,180 ","$129,564 "
Ohio,2011,"$45,472,182 ","$13,352,951 ","$32,119,231 ","$14,582,170 ","$9,554,020 ","$5,028,150 ","$104,648 ","$7,951 ","$467,286 ","$1,757,224 ","$7,601 ","$1,215,858 ","$875,735 ","$591,847 ","$3,611,691 ","$45,428 ","$1,496,467 ","$882,331 ","$791,239 ","$91,092 ","$1,187,465 ","$13,559,531 ","$13,219,230 ","$340,301 ","$253,752 ","$112,087 "
Ohio,2012,"$46,803,547 ","$13,556,907 ","$33,246,640 ","$15,174,660 ","$10,103,535 ","$5,071,125 ","$109,155 ","$23,835 ","$477,982 ","$1,684,209 ","$7,234 ","$1,091,258 ","$863,810 ","$813,642 ","$3,929,285 ","$43,135 ","$1,681,619 ","$900,622 ","$819,596 ","$81,026 ","$1,303,909 ","$13,777,337 ","$13,474,913 ","$302,424 ","$276,169 ","$89,189 "
Ohio,2013,"$48,600,053 ","$13,693,094 ","$34,906,959 ","$15,699,682 ","$10,303,291 ","$5,396,391 ","$109,694 ","$230,137 ","$504,075 ","$1,704,594 ","$6,382 ","$1,149,920 ","$849,367 ","$842,222 ","$3,822,212 ","$46,553 ","$1,649,423 ","$904,260 ","$821,493 ","$82,767 ","$1,221,976 ","$14,977,598 ","$14,515,945 ","$461,653 ","$307,767 ","$99,700 "
Ohio,2014,"$48,766,315 ","$13,962,168 ","$34,804,147 ","$17,879,376 ","$12,261,461 ","$5,617,915 ","$109,752 ","$298,966 ","$510,345 ","$1,839,594 ","$5,140 ","$1,166,398 ","$836,198 ","$851,522 ","$3,305,150 ","$44,916 ","$1,026,121 ","$910,018 ","$827,630 ","$82,388 ","$1,324,095 ","$13,313,268 ","$13,082,394 ","$230,874 ","$200,102 ","$106,251 "
Ohio,2015,"$50,788,902 ","$14,292,200 ","$36,496,702 ","$19,686,989 ","$14,155,382 ","$5,531,607 ","$112,426 ","$294,281 ","$544,523 ","$1,907,996 ","$5,890 ","$1,153,759 ","$830,313 ","$682,419 ","$2,553,600 ","$45,419 ","$236,774 ","$931,701 ","$851,043 ","$80,658 ","$1,339,706 ","$14,057,041 ","$13,824,915 ","$232,126 ","$67,471 ","$131,601 "
Ohio,2016,"$51,999,169 ","$14,663,741 ","$37,335,428 ","$20,850,283 ","$14,633,903 ","$6,216,380 ","$112,075 ","$294,335 ","$579,408 ","$1,855,699 ","$5,760 ","$1,192,792 ","$1,029,484 ","$1,146,827 ","$2,626,653 ","$46,400 ","$237,487 ","$949,814 ","$870,993 ","$78,821 ","$1,392,952 ","$13,663,328 ","$13,413,141 ","$250,187 ","$43,805 ","$151,359 "
Ohio,2017,"$54,009,279 ","$15,345,756 ","$38,663,523 ","$21,451,700 ","$14,991,258 ","$6,460,442 ","$118,945 ","$294,369 ","$629,684 ","$1,984,392 ","$5,687 ","$1,188,728 ","$1,127,316 ","$1,111,321 ","$2,708,167 ","$48,447 ","$263,294 ","$1,035,919 ","$948,260 ","$87,659 ","$1,360,507 ","$14,299,229 ","$14,081,760 ","$217,469 ","$38,045 ","$166,382 "
Oklahoma,1994,"$6,014,992 ","$984,636 ","$5,030,356 ","$2,624,396 ","$1,750,674 ","$873,722 ","$57,974 ","$12,399 ","$134,882 ","$353,457 ","$3,601 ","$82,245 ","$73,114 ","$156,050 ","$438,288 ","$2,354 ","$34,494 ","$338,585 ","$332,227 ","$6,358 ","$62,855 ","$1,477,282 ","$1,315,068 ","$162,214 ","$59,210 ","$431,180 "
Oklahoma,1995,"$6,343,106 ","$1,051,037 ","$5,292,069 ","$2,692,010 ","$1,908,727 ","$783,283 ","$57,601 ","$12,914 ","$146,346 ","$387,611 ","$3,241 ","$82,338 ","$76,024 ","$17,208 ","$576,372 ","$3,536 ","$37,488 ","$467,895 ","$462,131 ","$5,764 ","$67,453 ","$1,583,667 ","$1,416,921 ","$166,746 ","$70,666 ","$369,354 "
Oklahoma,1996,"$6,558,470 ","$1,013,876 ","$5,544,594 ","$2,761,699 ","$2,023,406 ","$738,293 ","$58,115 ","$13,556 ","$141,153 ","$342,623 ","$3,378 ","$83,964 ","$78,006 ","$17,498 ","$659,713 ","$4,667 ","$37,893 ","$527,112 ","$521,391 ","$5,721 ","$90,041 ","$1,676,144 ","$1,512,410 ","$163,734 ","$67,882 ","$379,156 "
Oklahoma,1997,"$7,125,909 ","$1,095,421 ","$6,030,488 ","$2,877,447 ","$2,124,475 ","$752,972 ","$56,478 ","$13,427 ","$142,534 ","$348,005 ","$3,773 ","$89,332 ","$77,836 ","$21,587 ","$702,814 ","$5,394 ","$39,680 ","$553,371 ","$547,791 ","$5,580 ","$104,369 ","$1,918,772 ","$1,697,600 ","$221,172 ","$80,514 ","$450,941 "
Oklahoma,1998,"$7,496,721 ","$1,151,422 ","$6,345,299 ","$3,019,949 ","$2,252,943 ","$767,006 ","$57,168 ","$10,593 ","$148,503 ","$355,629 ","$4,783 ","$89,276 ","$77,587 ","$23,467 ","$748,336 ","$5,501 ","$43,773 ","$595,797 ","$589,148 ","$6,649 ","$103,265 ","$2,107,858 ","$1,885,237 ","$222,621 ","$81,385 ","$387,771 "
Oklahoma,1999,"$7,767,899 ","$1,237,654 ","$6,530,245 ","$3,107,399 ","$2,313,784 ","$793,615 ","$59,214 ","$8,431 ","$143,579 ","$384,442 ","$4,366 ","$91,289 ","$77,761 ","$24,533 ","$752,449 ","$5,622 ","$38,530 ","$586,364 ","$579,529 ","$6,835 ","$121,933 ","$2,257,760 ","$2,070,452 ","$187,308 ","$88,796 ","$323,841 "
Oklahoma,2000,"$8,251,421 ","$1,302,616 ","$6,948,805 ","$3,234,250 ","$2,403,829 ","$830,421 ","$60,889 ","$7,933 ","$160,930 ","$403,185 ","$4,119 ","$93,895 ","$74,820 ","$24,650 ","$831,561 ","$6,051 ","$43,102 ","$647,167 ","$635,160 ","$12,007 ","$135,241 ","$2,328,651 ","$2,134,506 ","$194,145 ","$87,510 ","$466,833 "
Oklahoma,2002,"$8,781,889 ","$1,482,139 ","$7,299,750 ","$3,446,259 ","$2,600,204 ","$846,055 ","$64,729 ","$7,002 ","$149,018 ","$410,392 ","$3,078 ","$108,701 ","$71,501 ","$31,634 ","$824,637 ","$5,502 ","$43,528 ","$582,335 ","$570,063 ","$12,272 ","$193,272 ","$2,459,811 ","$2,286,110 ","$173,701 ","$85,976 ","$483,067 "
Oklahoma,2004,"$9,434,943 ","$1,637,457 ","$7,797,486 ","$3,638,525 ","$2,782,381 ","$856,144 ","$68,420 ","$5,356 ","$144,186 ","$415,344 ","$2,822 ","$119,395 ","$63,398 ","$37,223 ","$841,460 ","$5,204 ","$41,960 ","$567,877 ","$553,838 ","$14,039 ","$226,419 ","$2,452,432 ","$2,319,123 ","$133,309 ","$111,143 ","$753,926 "
Oklahoma,2005,"$10,073,102 ","$1,718,634 ","$8,354,468 ","$3,891,471 ","$2,929,587 ","$961,884 ","$70,999 ","$4,361 ","$172,433 ","$414,010 ","$1,840 ","$119,401 ","$127,750 ","$51,090 ","$877,709 ","$5,000 ","$45,513 ","$574,959 ","$559,579 ","$15,380 ","$252,237 ","$2,637,499 ","$2,468,609 ","$168,890 ","$75,708 ","$872,081 "
Oklahoma,2006,"$11,250,561 ","$1,795,801 ","$9,454,760 ","$4,232,031 ","$3,186,220 ","$1,045,811 ","$74,859 ","$1,776 ","$139,327 ","$391,310 ","$1,653 ","$142,477 ","$242,231 ","$52,178 ","$909,063 ","$5,213 ","$40,928 ","$577,872 ","$562,411 ","$15,461 ","$285,050 ","$3,060,157 ","$2,755,776 ","$304,381 ","$81,923 ","$1,171,586 "
Oklahoma,2007,"$11,818,127 ","$1,933,527 ","$9,884,600 ","$4,551,003 ","$3,402,041 ","$1,148,962 ","$80,013 ","$11,096 ","$197,026 ","$397,462 ","$1,834 ","$154,552 ","$233,445 ","$73,534 ","$883,705 ","$4,843 ","$49,999 ","$624,792 ","$611,138 ","$13,654 ","$204,071 ","$3,336,226 ","$2,774,851 ","$561,375 ","$66,650 ","$1,047,016 "
Oklahoma,2008,"$12,342,011 ","$2,134,159 ","$10,207,852 ","$4,800,534 ","$3,673,417 ","$1,127,117 ","$86,773 ","$10,988 ","$146,982 ","$387,344 ","$1,805 ","$152,867 ","$254,694 ","$85,664 ","$978,758 ","$5,195 ","$52,713 ","$650,590 ","$635,995 ","$14,595 ","$270,260 ","$3,147,510 ","$2,787,445 ","$360,065 ","$54,557 ","$1,226,493 "
Oklahoma,2009,"$12,493,436 ","$2,245,248 ","$10,248,188 ","$5,156,372 ","$3,970,590 ","$1,185,782 ","$90,195 ","$13,972 ","$157,894 ","$420,109 ","$1,648 ","$177,960 ","$257,812 ","$66,192 ","$1,072,206 ","$9,831 ","$63,327 ","$604,530 ","$589,273 ","$15,257 ","$394,518 ","$2,887,338 ","$2,544,576 ","$342,762 ","$43,804 ","$1,088,468 "
Oklahoma,2010,"$11,505,103 ","$2,374,768 ","$9,130,335 ","$4,964,538 ","$3,768,467 ","$1,196,071 ","$90,066 ","$13,908 ","$165,579 ","$431,151 ","$1,319 ","$176,856 ","$248,472 ","$68,720 ","$939,943 ","$1,192 ","$46,198 ","$601,064 ","$585,148 ","$15,916 ","$291,489 ","$2,441,183 ","$2,224,783 ","$216,400 ","$23,434 ","$761,237 "
Oklahoma,2011,"$12,172,429 ","$2,257,869 ","$9,914,560 ","$5,308,414 ","$4,054,414 ","$1,254,000 ","$94,902 ","$17,082 ","$183,779 ","$447,543 ","$1,130 ","$179,665 ","$259,226 ","$70,673 ","$1,003,540 ","$1,204 ","$39,753 ","$659,864 ","$644,825 ","$15,039 ","$302,719 ","$2,739,385 ","$2,385,413 ","$353,972 ","$5,669 ","$857,552 "
Oklahoma,2012,"$13,269,145 ","$2,292,014 ","$10,977,131 ","$5,746,284 ","$4,309,037 ","$1,437,247 ","$103,831 ","$18,946 ","$228,915 ","$444,636 ","$1,388 ","$145,128 ","$292,973 ","$201,430 ","$1,132,810 ",$920 ,"$93,442 ","$687,842 ","$672,776 ","$15,066 ","$350,606 ","$3,220,385 ","$2,774,376 ","$446,009 ",$135 ,"$877,517 "
Oklahoma,2013,"$13,392,056 ","$2,310,211 ","$11,081,845 ","$5,910,225 ","$4,431,422 ","$1,478,803 ","$111,001 ","$20,767 ","$268,121 ","$434,719 ","$1,191 ","$145,594 ","$283,902 ","$213,508 ","$1,114,309 ","$1,229 ","$86,689 ","$673,702 ","$658,185 ","$15,517 ","$352,689 ","$3,501,761 ","$2,916,615 ","$585,146 ",$874 ,"$554,676 "
Oklahoma,2014,"$13,782,221 ","$2,417,524 ","$11,364,697 ","$6,099,224 ","$4,607,041 ","$1,492,183 ","$110,941 ","$20,823 ","$294,762 ","$450,807 ","$1,113 ","$153,002 ","$292,752 ","$167,983 ","$1,166,367 ","$1,431 ","$78,992 ","$783,416 ","$763,307 ","$20,109 ","$302,528 ","$3,359,418 ","$2,962,128 ","$397,290 ","$1,056 ","$738,632 "
Oklahoma,2015,"$14,702,562 ","$2,606,054 ","$12,096,508 ","$6,287,501 ","$4,772,018 ","$1,515,483 ","$116,772 ","$21,014 ","$325,954 ","$455,288 ","$1,155 ","$158,712 ","$313,852 ","$122,736 ","$1,168,979 ","$1,129 ","$103,532 ","$763,044 ","$733,182 ","$29,862 ","$301,274 ","$4,029,959 ","$3,641,429 ","$388,530 ",$135 ,"$609,934 "
Oklahoma,2016,"$13,827,169 ","$2,734,177 ","$11,092,992 ","$5,969,242 ","$4,509,859 ","$1,459,383 ","$120,099 ","$20,963 ","$322,604 ","$463,962 ","$1,162 ","$147,181 ","$316,471 ","$66,941 ","$1,090,277 ","$1,233 ","$96,501 ","$754,827 ","$727,864 ","$26,963 ","$237,716 ","$3,652,437 ","$3,324,654 ","$327,783 ",$273 ,"$380,763 "
Oklahoma,2017,"$13,888,998 ","$2,872,432 ","$11,016,566 ","$6,113,101 ","$4,661,910 ","$1,451,191 ","$118,260 ","$20,807 ","$304,448 ","$473,960 ","$1,064 ","$143,086 ","$320,200 ","$69,366 ","$1,118,912 ","$1,371 ","$94,493 ","$786,450 ","$759,146 ","$27,304 ","$236,598 ","$3,280,496 ","$3,122,602 ","$157,894 ",$177 ,"$503,880 "
Oregon,1994,"$6,992,643 ","$2,519,129 ","$4,473,514 ","$667,946 ",$0 ,"$667,946 ","$10,577 ",$80 ,"$64,295 ","$362,382 ","$2,698 ","$88,403 ","$104,699 ","$34,812 ","$517,541 ","$1,738 ","$7,468 ","$286,631 ","$271,850 ","$14,781 ","$221,704 ","$2,847,209 ","$2,583,527 ","$263,682 ","$45,341 ","$395,477 "
Oregon,1995,"$7,253,051 ","$2,478,479 ","$4,774,572 ","$687,780 ",$0 ,"$687,780 ","$24,044 ",$68 ,"$32,426 ","$370,835 ","$2,173 ","$100,120 ","$117,067 ","$41,047 ","$511,676 ","$1,757 ","$4,590 ","$299,622 ","$284,675 ","$14,947 ","$205,707 ","$3,109,576 ","$2,797,575 ","$312,001 ","$26,014 ","$439,526 "
Oregon,1996,"$7,238,030 ","$2,332,427 ","$4,905,603 ","$739,755 ",$0 ,"$739,755 ","$11,228 ",$114 ,"$69,616 ","$388,545 ","$1,724 ","$103,725 ","$120,185 ","$44,618 ","$524,692 ","$1,815 ","$5,317 ","$364,479 ","$347,297 ","$17,182 ","$153,081 ","$3,123,532 ","$2,823,073 ","$300,459 ","$41,305 ","$476,319 "
Oregon,1997,"$8,065,354 ","$2,532,065 ","$5,533,289 ","$831,170 ",$0 ,"$831,170 ","$12,017 ",$133 ,"$75,936 ","$430,579 ","$1,140 ","$102,011 ","$155,085 ","$54,269 ","$522,549 ","$1,816 ","$5,331 ","$361,855 ","$344,053 ","$17,802 ","$153,547 ","$3,656,667 ","$3,272,594 ","$384,073 ","$33,856 ","$489,047 "
Oregon,1998,"$8,135,268 ","$2,531,641 ","$5,603,627 ","$834,932 ",$0 ,"$834,932 ","$12,315 ",$121 ,"$62,299 ","$391,402 ","$1,311 ","$111,915 ","$204,135 ","$51,434 ","$516,792 ","$1,938 ","$5,947 ","$337,285 ","$320,458 ","$16,827 ","$171,622 ","$3,717,797 ","$3,438,600 ","$279,197 ","$40,995 ","$493,111 "
Oregon,1999,"$8,536,218 ","$2,558,189 ","$5,978,029 ","$838,617 ",$0 ,"$838,617 ","$12,345 ",$105 ,"$54,127 ","$405,542 ","$1,200 ","$118,208 ","$193,807 ","$53,283 ","$534,179 ","$1,837 ","$5,977 ","$361,266 ","$340,828 ","$20,438 ","$165,099 ","$4,033,978 ","$3,709,592 ","$324,386 ","$47,979 ","$523,276 "
Oregon,2000,"$9,411,783 ","$2,788,611 ","$6,623,172 ","$912,264 ",$0 ,"$912,264 ","$13,848 ",$71 ,"$43,548 ","$484,863 ","$1,434 ","$122,858 ","$189,848 ","$55,794 ","$613,393 ","$2,232 ","$6,460 ","$394,867 ","$374,544 ","$20,323 ","$209,834 ","$4,504,511 ","$4,097,427 ","$407,084 ","$43,907 ","$549,097 "
Oregon,2002,"$8,994,804 ","$3,138,875 ","$5,855,929 ","$888,828 ",$0 ,"$888,828 ","$13,468 ",$3 ,"$53,737 ","$409,155 ","$1,915 ","$142,585 ","$176,103 ","$91,862 ","$497,011 ","$2,800 ",$367 ,"$294,128 ","$266,771 ","$27,357 ","$199,716 ","$3,871,219 ","$3,674,962 ","$196,257 ","$65,200 ","$533,671 "
Oregon,2004,"$10,474,210 ","$3,459,371 ","$7,014,839 ","$1,014,307 ",$0 ,"$1,014,307 ","$13,442 ",$84 ,"$52,167 ","$414,126 ","$2,893 ","$181,179 ","$265,348 ","$85,068 ","$651,718 ","$2,610 ","$4,257 ","$451,357 ","$419,605 ","$31,752 ","$193,494 ","$4,690,919 ","$4,370,854 ","$320,065 ","$73,608 ","$584,287 "
Oregon,2005,"$11,105,729 ","$3,561,698 ","$7,544,031 ","$971,506 ",$0 ,"$971,506 ","$13,699 ",$102 ,"$55,276 ","$387,343 ","$2,198 ","$180,660 ","$243,746 ","$88,482 ","$1,049,886 ","$2,733 ","$9,003 ","$446,747 ","$421,046 ","$25,701 ","$591,403 ","$5,194,528 ","$4,829,181 ","$365,347 ","$56,852 ","$271,259 "
Oregon,2006,"$12,472,850 ","$3,754,685 ","$8,718,165 ","$1,078,906 ",$0 ,"$1,078,906 ","$13,643 ",$124 ,"$61,540 ","$430,358 ","$3,075 ","$192,653 ","$269,922 ","$107,591 ","$1,231,221 ","$3,532 ","$9,750 ","$513,184 ","$479,282 ","$33,902 ","$704,755 ","$6,027,703 ","$5,537,385 ","$490,318 ","$89,283 ","$291,052 "
Oregon,2007,"$12,733,903 ","$3,956,404 ","$8,777,499 ","$1,098,779 ",$0 ,"$1,098,779 ","$13,889 ",$90 ,"$56,167 ","$431,368 ","$2,592 ","$215,615 ","$271,101 ","$107,957 ","$1,225,281 ","$3,031 ","$11,355 ","$492,624 ","$460,622 ","$32,002 ","$718,271 ","$6,075,125 ","$5,611,869 ","$463,256 ","$79,649 ","$298,665 "
Oregon,2008,"$12,773,751 ","$4,288,223 ","$8,485,528 ","$1,306,257 ",$0 ,"$1,306,257 ","$15,543 ",$50 ,"$50,034 ","$427,438 ","$3,673 ","$292,354 ","$254,955 ","$262,210 ","$1,261,154 ","$3,114 ","$13,494 ","$516,704 ","$484,798 ","$31,906 ","$727,842 ","$5,518,165 ","$4,975,402 ","$542,763 ","$109,549 ","$290,403 "
Oregon,2009,"$12,785,858 ","$4,756,769 ","$8,029,089 ","$1,245,722 ",$0 ,"$1,245,722 ","$15,852 ",$84 ,"$57,050 ","$409,633 ","$2,149 ","$252,025 ","$248,205 ","$260,724 ","$962,383 ","$3,538 ","$10,372 ","$467,366 ","$438,355 ","$29,011 ","$481,107 ","$5,451,158 ","$5,164,506 ","$286,652 ","$87,211 ","$282,615 "
Oregon,2010,"$13,479,736 ","$5,109,251 ","$8,370,485 ","$1,360,589 ",$0 ,"$1,360,589 ","$16,252 ",$187 ,"$72,876 ","$415,740 ","$3,014 ","$308,548 ","$239,254 ","$304,718 ","$1,287,878 ","$3,453 ","$15,284 ","$525,079 ","$496,578 ","$28,501 ","$744,062 ","$5,344,182 ","$4,946,443 ","$397,739 ","$98,034 ","$279,802 "
Oregon,2011,"$14,178,616 ","$5,119,150 ","$9,059,466 ","$1,462,563 ",$0 ,"$1,462,563 ","$16,294 ",$29 ,"$60,302 ","$454,387 ","$1,202 ","$317,255 ","$262,799 ","$350,295 ","$1,220,377 ","$3,223 ","$26,665 ","$620,086 ","$590,847 ","$29,239 ","$570,403 ","$6,010,952 ","$5,493,776 ","$517,176 ","$76,250 ","$289,324 "
Oregon,2012,"$14,820,699 ","$5,049,756 ","$9,770,943 ","$1,771,057 ",$0 ,"$1,771,057 ","$17,322 ",$48 ,"$100,821 ","$548,371 ","$1,132 ","$320,044 ","$255,652 ","$527,667 ","$1,264,182 ","$3,734 ","$19,425 ","$550,596 ","$521,298 ","$29,298 ","$690,427 ","$6,311,378 ","$5,826,002 ","$485,376 ","$101,816 ","$322,510 "
Oregon,2013,"$15,356,789 ","$5,051,403 ","$10,305,386 ","$1,779,849 ",$0 ,"$1,779,849 ","$16,294 ",$0 ,"$101,569 ","$513,483 ","$2,138 ","$326,910 ","$269,344 ","$550,111 ","$1,299,083 ","$4,519 ","$29,474 ","$564,623 ","$525,176 ","$39,447 ","$700,467 ","$6,778,731 ","$6,260,237 ","$518,494 ","$101,831 ","$345,892 "
Oregon,2014,"$16,292,232 ","$5,372,558 ","$10,919,674 ","$1,889,425 ",$0 ,"$1,889,425 ","$17,627 ",$0 ,"$84,376 ","$527,298 ","$2,253 ","$343,279 ","$257,583 ","$657,009 ","$1,374,286 ","$4,708 ","$29,471 ","$568,273 ","$526,789 ","$41,484 ","$771,834 ","$7,206,386 ","$6,649,452 ","$556,934 ","$85,491 ","$364,086 "
Oregon,2015,"$17,554,485 ","$5,637,382 ","$11,917,103 ","$1,984,494 ",$0 ,"$1,984,494 ","$17,811 ",$0 ,"$62,340 ","$540,051 ","$2,268 ","$352,185 ","$266,247 ","$743,592 ","$1,426,100 ","$4,729 ","$36,048 ","$595,585 ","$553,550 ","$42,035 ","$789,738 ","$8,004,699 ","$7,309,147 ","$695,552 ","$110,994 ","$390,816 "
Oregon,2016,"$18,282,897 ","$5,921,130 ","$12,361,767 ","$1,971,743 ",$0 ,"$1,971,743 ","$18,375 ",$0 ,"$65,903 ","$533,863 ","$1,980 ","$311,064 ","$270,199 ","$770,359 ","$1,554,776 ","$4,662 ","$34,825 ","$591,010 ","$553,037 ","$37,973 ","$924,279 ","$8,326,341 ","$7,611,760 ","$714,581 ","$125,969 ","$382,938 "
Oregon,2017,"$19,542,849 ","$6,165,880 ","$13,376,969 ","$2,102,464 ",$0 ,"$2,102,464 ","$18,796 ",$108 ,"$68,481 ","$555,551 ","$1,928 ","$324,778 ","$247,406 ","$885,416 ","$1,577,965 ","$4,836 ","$37,421 ","$592,082 ","$553,231 ","$38,851 ","$943,626 ","$9,096,730 ","$8,379,234 ","$717,496 ","$198,363 ","$401,447 "
